year_month,location,date,irradiance,temp_c
2023-03,Yunlin,2023-03-16 00:00:00,4.988438709677419,19.74516129032258
2023-04,Changhua,2023-04-15 12:00:00,4.2108099999999995,23.775
2023-04,Chiayi,2023-04-15 12:00:00,4.840459999999999,22.813333333333333
2023-04,Hsinchu,2023-04-15 12:00:00,4.2108099999999995,21.415666666666667
2023-04,Hualien,2023-04-15 12:00:00,3.8732833333333336,24.183
2023-04,Kaohsiung,2023-04-15 12:00:00,5.055113333333334,25.005333333333333
2023-04,Miaoli,2023-04-15 12:00:00,4.2108099999999995,22.694666666666667
2023-04,Pingtung,2023-04-15 12:00:00,5.055113333333334,25.935666666666666
2023-04,Taichung,2023-04-15 12:00:00,4.2108099999999995,23.775
2023-04,Tainan,2023-04-15 12:00:00,4.840459999999999,24.856333333333335
2023-04,Taipei,2023-04-15 12:00:00,3.873076666666667,21.415666666666667
2023-04,Taitung,2023-04-15 12:00:00,4.3829633333333335,22.586333333333336
2023-04,Taoyuan,2023-04-15 12:00:00,3.89512,21.415666666666667
2023-04,Yunlin,2023-04-15 12:00:00,4.840459999999999,22.813333333333333
2023-05,Changhua,2023-05-16 00:00:00,5.033232258064516,26.28774193548387
2023-05,Chiayi,2023-05-16 00:00:00,4.959432258064516,24.808709677419355
2023-05,Hsinchu,2023-05-16 00:00:00,5.033232258064516,24.69161290322581
2023-05,Hualien,2023-05-16 00:00:00,4.311174193548387,26.16548387096774
2023-05,Kaohsiung,2023-05-16 00:00:00,5.188612903225807,27.176451612903225
2023-05,Miaoli,2023-05-16 00:00:00,5.033232258064516,25.43935483870968
2023-05,Pingtung,2023-05-16 00:00:00,5.188612903225807,27.55322580645161
2023-05,Taichung,2023-05-16 00:00:00,5.033232258064516,26.28774193548387
2023-05,Tainan,2023-05-16 00:00:00,4.959432258064516,27.16548387096774
2023-05,Taipei,2023-05-16 00:00:00,4.672748387096774,24.69161290322581
2023-05,Taitung,2023-05-16 00:00:00,4.728687096774194,24.397096774193546
2023-05,Taoyuan,2023-05-16 00:00:00,4.346025806451613,24.69161290322581
2023-05,Yunlin,2023-05-16 00:00:00,4.959432258064516,24.808709677419355
2023-06,Changhua,2023-06-15 12:00:00,5.763953333333333,28.038999999999998
2023-06,Chiayi,2023-06-15 12:00:00,5.18802,25.805999999999997
2023-06,Hsinchu,2023-06-15 12:00:00,5.763953333333333,27.453
2023-06,Hualien,2023-06-15 12:00:00,5.292636666666667,28.632333333333335
2023-06,Kaohsiung,2023-06-15 12:00:00,5.733576666666666,29.272
2023-06,Miaoli,2023-06-15 12:00:00,5.763953333333333,27.50133333333333
2023-06,Pingtung,2023-06-15 12:00:00,5.733576666666666,28.498
2023-06,Taichung,2023-06-15 12:00:00,5.763953333333333,28.038999999999998
2023-06,Tainan,2023-06-15 12:00:00,5.18802,29.30666666666667
2023-06,Taipei,2023-06-15 12:00:00,5.4664166666666665,27.453
2023-06,Taitung,2023-06-15 12:00:00,5.557766666666667,26.420333333333335
2023-06,Taoyuan,2023-06-15 12:00:00,4.8852,27.453
2023-06,Yunlin,2023-06-15 12:00:00,5.18802,25.805999999999997
2023-07,Changhua,2023-07-16 00:00:00,6.072425806451613,29.212580645161292
2023-07,Chiayi,2023-07-16 00:00:00,5.422945161290323,26.63935483870968
2023-07,Hsinchu,2023-07-16 00:00:00,6.072425806451613,28.993870967741934
2023-07,Hualien,2023-07-16 00:00:00,6.00623870967742,29.517419354838708
2023-07,Kaohsiung,2023-07-16 00:00:00,5.782835483870968,30.018709677419356
2023-07,Miaoli,2023-07-16 00:00:00,6.072425806451613,28.82193548387097
2023-07,Pingtung,2023-07-16 00:00:00,5.782835483870968,29.127741935483872
2023-07,Taichung,2023-07-16 00:00:00,6.072425806451613,29.212580645161292
2023-07,Tainan,2023-07-16 00:00:00,5.422945161290323,30.08516129032258
2023-07,Taipei,2023-07-16 00:00:00,6.215064516129032,28.993870967741934
2023-07,Taitung,2023-07-16 00:00:00,6.100667741935484,26.799677419354836
2023-07,Taoyuan,2023-07-16 00:00:00,5.545970967741935,28.993870967741934
2023-07,Yunlin,2023-07-16 00:00:00,5.422945161290323,26.63935483870968
2023-08,Changhua,2023-08-16 00:00:00,5.4716387096774195,27.643870967741936
2023-08,Chiayi,2023-08-16 00:00:00,4.767593548387096,25.098387096774193
2023-08,Hsinchu,2023-08-16 00:00:00,5.4716387096774195,28.149032258064516
2023-08,Hualien,2023-08-16 00:00:00,5.193741935483871,29.580000000000002
2023-08,Kaohsiung,2023-08-16 00:00:00,4.52916129032258,29.39774193548387
2023-08,Miaoli,2023-08-16 00:00:00,5.4716387096774195,27.809354838709677
2023-08,Pingtung,2023-08-16 00:00:00,4.52916129032258,28.092903225806452
2023-08,Taichung,2023-08-16 00:00:00,5.4716387096774195,27.643870967741936
2023-08,Tainan,2023-08-16 00:00:00,4.767593548387096,29.25516129032258
2023-08,Taipei,2023-08-16 00:00:00,5.302303225806451,28.149032258064516
2023-08,Taitung,2023-08-16 00:00:00,5.616103225806452,26.702903225806452
2023-08,Taoyuan,2023-08-16 00:00:00,5.020658064516129,28.149032258064516
2023-08,Yunlin,2023-08-16 00:00:00,4.767593548387096,25.098387096774193
2023-09,Changhua,2023-09-15 12:00:00,5.091543333333333,27.566
2023-09,Chiayi,2023-09-15 12:00:00,5.043826666666666,24.993666666666666
2023-09,Hsinchu,2023-09-15 12:00:00,5.091543333333333,26.699666666666666
2023-09,Hualien,2023-09-15 12:00:00,5.196886666666667,28.36466666666667
2023-09,Kaohsiung,2023-09-15 12:00:00,5.009586666666666,28.982000000000003
2023-09,Miaoli,2023-09-15 12:00:00,5.091543333333333,27.521333333333335
2023-09,Pingtung,2023-09-15 12:00:00,5.009586666666666,27.790666666666667
2023-09,Taichung,2023-09-15 12:00:00,5.091543333333333,27.566
2023-09,Tainan,2023-09-15 12:00:00,5.043826666666666,28.565333333333335
2023-09,Taipei,2023-09-15 12:00:00,5.3744700000000005,26.699666666666666
2023-09,Taitung,2023-09-15 12:00:00,5.313706666666667,25.537666666666667
2023-09,Taoyuan,2023-09-15 12:00:00,4.833683333333334,26.699666666666666
2023-09,Yunlin,2023-09-15 12:00:00,5.043826666666666,24.993666666666666
2023-10,Changhua,2023-10-16 00:00:00,3.8444129032258063,25.950967741935486
2023-10,Chiayi,2023-10-16 00:00:00,4.120038709677419,23.509354838709676
2023-10,Hsinchu,2023-10-16 00:00:00,3.8444129032258063,23.809032258064516
2023-10,Hualien,2023-10-16 00:00:00,3.1454774193548385,26.88193548387097
2023-10,Kaohsiung,2023-10-16 00:00:00,4.132941935483871,27.769354838709678
2023-10,Miaoli,2023-10-16 00:00:00,3.8444129032258063,25.33483870967742
2023-10,Pingtung,2023-10-16 00:00:00,4.132941935483871,26.730967741935483
2023-10,Taichung,2023-10-16 00:00:00,3.8444129032258063,25.950967741935486
2023-10,Tainan,2023-10-16 00:00:00,4.120038709677419,27.02548387096774
2023-10,Taipei,2023-10-16 00:00:00,3.058725806451613,23.809032258064516
2023-10,Taitung,2023-10-16 00:00:00,3.51071935483871,23.878064516129033
2023-10,Taoyuan,2023-10-16 00:00:00,3.156603225806452,23.809032258064516
2023-10,Yunlin,2023-10-16 00:00:00,4.120038709677419,23.509354838709676
2023-11,Changhua,2023-11-15 12:00:00,3.76245,23.266666666666666
2023-11,Chiayi,2023-11-15 12:00:00,4.239543333333334,20.909666666666666
2023-11,Hsinchu,2023-11-15 12:00:00,3.76245,20.96333333333333
2023-11,Hualien,2023-11-15 12:00:00,3.3436000000000003,24.613333333333333
2023-11,Kaohsiung,2023-11-15 12:00:00,4.372043333333334,25.839333333333332
2023-11,Miaoli,2023-11-15 12:00:00,3.76245,22.721333333333334
2023-11,Pingtung,2023-11-15 12:00:00,4.372043333333334,24.656333333333333
2023-11,Taichung,2023-11-15 12:00:00,3.76245,23.266666666666666
2023-11,Tainan,2023-11-15 12:00:00,4.239543333333334,24.891333333333332
2023-11,Taipei,2023-11-15 12:00:00,3.2049600000000003,20.96333333333333
2023-11,Taitung,2023-11-15 12:00:00,3.491486666666667,21.412
2023-11,Taoyuan,2023-11-15 12:00:00,3.38123,20.96333333333333
2023-11,Yunlin,2023-11-15 12:00:00,4.239543333333334,20.909666666666666
2023-12,Changhua,2023-12-16 00:00:00,2.377693548387097,20.541935483870965
2023-12,Chiayi,2023-12-16 00:00:00,3.0315387096774193,19.054516129032255
2023-12,Hsinchu,2023-12-16 00:00:00,2.377693548387097,17.294193548387096
2023-12,Hualien,2023-12-16 00:00:00,2.3258967741935486,22.436129032258062
2023-12,Kaohsiung,2023-12-16 00:00:00,3.2139064516129032,23.64290322580645
2023-12,Miaoli,2023-12-16 00:00:00,2.377693548387097,19.593225806451613
2023-12,Pingtung,2023-12-16 00:00:00,3.2139064516129032,23.08677419354839
2023-12,Taichung,2023-12-16 00:00:00,2.377693548387097,20.541935483870965
2023-12,Tainan,2023-12-16 00:00:00,3.0315387096774193,22.381612903225808
2023-12,Taipei,2023-12-16 00:00:00,1.8292354838709677,17.294193548387096
2023-12,Taitung,2023-12-16 00:00:00,2.361861290322581,19.60258064516129
2023-12,Taoyuan,2023-12-16 00:00:00,2.454716129032258,17.294193548387096
2023-12,Yunlin,2023-12-16 00:00:00,3.0315387096774193,19.054516129032255
2024-01,Changhua,2024-01-16 00:00:00,2.9168064516129033,17.70451612903226
2024-01,Chiayi,2024-01-16 00:00:00,3.7106645161290324,16.243225806451612
2024-01,Hsinchu,2024-01-16 00:00:00,2.9168064516129033,14.990967741935485
2024-01,Hualien,2024-01-16 00:00:00,2.5225161290322577,20.75032258064516
2024-01,Kaohsiung,2024-01-16 00:00:00,3.8030096774193547,21.975806451612904
2024-01,Miaoli,2024-01-16 00:00:00,2.9168064516129033,17.212903225806453
2024-01,Pingtung,2024-01-16 00:00:00,3.8030096774193547,21.080322580645163
2024-01,Taichung,2024-01-16 00:00:00,2.9168064516129033,17.70451612903226
2024-01,Tainan,2024-01-16 00:00:00,3.7106645161290324,20.475483870967743
2024-01,Taipei,2024-01-16 00:00:00,2.3342419354838713,14.990967741935485
2024-01,Taitung,2024-01-16 00:00:00,2.540477419354839,17.830000000000002
2024-01,Taoyuan,2024-01-16 00:00:00,2.7276774193548388,14.990967741935485
2024-01,Yunlin,2024-01-16 00:00:00,3.7106645161290324,16.243225806451612
2024-02,Changhua,2024-02-15 00:00:00,3.226086206896552,19.168275862068967
2024-02,Chiayi,2024-02-15 00:00:00,4.301886206896552,18.793793103448277
2024-02,Hsinchu,2024-02-15 00:00:00,3.226086206896552,15.983793103448274
2024-02,Hualien,2024-02-15 00:00:00,3.398803448275862,21.766896551724138
2024-02,Kaohsiung,2024-02-15 00:00:00,4.6413,22.852758620689656
2024-02,Miaoli,2024-02-15 00:00:00,3.226086206896552,18.116206896551724
2024-02,Pingtung,2024-02-15 00:00:00,4.6413,22.789310344827587
2024-02,Taichung,2024-02-15 00:00:00,3.226086206896552,19.168275862068967
2024-02,Tainan,2024-02-15 00:00:00,4.301886206896552,21.528620689655174
2024-02,Taipei,2024-02-15 00:00:00,2.5384241379310346,15.983793103448274
2024-02,Taitung,2024-02-15 00:00:00,3.5420931034482757,19.49551724137931
2024-02,Taoyuan,2024-02-15 00:00:00,3.4037241379310346,15.983793103448274
2024-02,Yunlin,2024-02-15 00:00:00,4.301886206896552,18.793793103448277
2024-03,Changhua,2024-03-16 00:00:00,3.7776032258064514,21.086774193548386
2024-03,Chiayi,2024-03-16 00:00:00,4.263264516129032,19.961612903225806
2024-03,Hsinchu,2024-03-16 00:00:00,3.7776032258064514,18.404193548387095
2024-03,Hualien,2024-03-16 00:00:00,3.378603225806452,22.36225806451613
2024-03,Kaohsiung,2024-03-16 00:00:00,4.733854838709678,23.77709677419355
2024-03,Miaoli,2024-03-16 00:00:00,3.7776032258064514,19.879032258064516
2024-03,Pingtung,2024-03-16 00:00:00,4.733854838709678,23.67322580645161
2024-03,Taichung,2024-03-16 00:00:00,3.7776032258064514,21.086774193548386
2024-03,Tainan,2024-03-16 00:00:00,4.263264516129032,22.948387096774194
2024-03,Taipei,2024-03-16 00:00:00,3.3016129032258066,18.404193548387095
2024-03,Taitung,2024-03-16 00:00:00,3.821809677419355,20.245806451612903
2024-03,Taoyuan,2024-03-16 00:00:00,3.5210322580645164,18.404193548387095
2024-03,Yunlin,2024-03-16 00:00:00,4.263264516129032,19.961612903225806
2024-04,Changhua,2024-04-15 12:00:00,4.005436666666666,25.666
2024-04,Chiayi,2024-04-15 12:00:00,4.66299,24.137999999999998
2024-04,Hsinchu,2024-04-15 12:00:00,4.005436666666666,24.134666666666664
2024-04,Hualien,2024-04-15 12:00:00,4.243399999999999,26.445666666666668
2024-04,Kaohsiung,2024-04-15 12:00:00,5.4073,27.112666666666666
2024-04,Miaoli,2024-04-15 12:00:00,4.005436666666666,24.644333333333336
2024-04,Pingtung,2024-04-15 12:00:00,5.4073,27.27766666666667
2024-04,Taichung,2024-04-15 12:00:00,4.005436666666666,25.666
2024-04,Tainan,2024-04-15 12:00:00,4.66299,26.952333333333332
2024-04,Taipei,2024-04-15 12:00:00,3.3826233333333335,24.134666666666664
2024-04,Taitung,2024-04-15 12:00:00,5.06809,24.996333333333332
2024-04,Taoyuan,2024-04-15 12:00:00,3.808313333333333,24.134666666666664
2024-04,Yunlin,2024-04-15 12:00:00,4.66299,24.137999999999998
2024-05,Changhua,2024-05-16 00:00:00,4.571825806451613,25.923870967741934
2024-05,Chiayi,2024-05-16 00:00:00,4.352745161290323,24.40741935483871
2024-05,Hsinchu,2024-05-16 00:00:00,4.571825806451613,24.016774193548386
2024-05,Hualien,2024-05-16 00:00:00,3.964925806451613,26.86709677419355
2024-05,Kaohsiung,2024-05-16 00:00:00,4.896880645161291,27.864193548387096
2024-05,Miaoli,2024-05-16 00:00:00,4.571825806451613,24.995806451612903
2024-05,Pingtung,2024-05-16 00:00:00,4.896880645161291,27.559677419354838
2024-05,Taichung,2024-05-16 00:00:00,4.571825806451613,25.923870967741934
2024-05,Tainan,2024-05-16 00:00:00,4.352745161290323,27.431935483870966
2024-05,Taipei,2024-05-16 00:00:00,4.1962161290322575,24.016774193548386
2024-05,Taitung,2024-05-16 00:00:00,4.758693548387097,24.799032258064514
2024-05,Taoyuan,2024-05-16 00:00:00,4.073535483870968,24.016774193548386
2024-05,Yunlin,2024-05-16 00:00:00,4.352745161290323,24.40741935483871
2024-06,Changhua,2024-06-15 12:00:00,5.171043333333333,27.253666666666668
2024-06,Chiayi,2024-06-15 12:00:00,5.20305,24.973333333333336
2024-06,Hsinchu,2024-06-15 12:00:00,5.171043333333333,26.947666666666667
2024-06,Hualien,2024-06-15 12:00:00,5.380303333333333,29.288666666666664
2024-06,Kaohsiung,2024-06-15 12:00:00,5.692886666666666,29.552
2024-06,Miaoli,2024-06-15 12:00:00,5.171043333333333,26.941333333333333
2024-06,Pingtung,2024-06-15 12:00:00,5.692886666666666,28.323
2024-06,Taichung,2024-06-15 12:00:00,5.171043333333333,27.253666666666668
2024-06,Tainan,2024-06-15 12:00:00,5.20305,29.220333333333333
2024-06,Taipei,2024-06-15 12:00:00,4.700423333333333,26.947666666666667
2024-06,Taitung,2024-06-15 12:00:00,6.141773333333333,26.598333333333336
2024-06,Taoyuan,2024-06-15 12:00:00,4.6607666666666665,26.947666666666667
2024-06,Yunlin,2024-06-15 12:00:00,5.20305,24.973333333333336
2024-07,Changhua,2024-07-16 00:00:00,6.302809677419355,29.199032258064516
2024-07,Chiayi,2024-07-16 00:00:00,5.675732258064516,26.802258064516128
2024-07,Hsinchu,2024-07-16 00:00:00,6.302809677419355,28.71516129032258
2024-07,Hualien,2024-07-16 00:00:00,6.1288967741935485,29.85516129032258
2024-07,Kaohsiung,2024-07-16 00:00:00,6.088741935483871,30.410645161290322
2024-07,Miaoli,2024-07-16 00:00:00,6.302809677419355,28.7041935483871
2024-07,Pingtung,2024-07-16 00:00:00,6.088741935483871,29.156129032258065
2024-07,Taichung,2024-07-16 00:00:00,6.302809677419355,29.199032258064516
2024-07,Tainan,2024-07-16 00:00:00,5.675732258064516,30.60225806451613
2024-07,Taipei,2024-07-16 00:00:00,6.3985806451612905,28.71516129032258
2024-07,Taitung,2024-07-16 00:00:00,6.27931935483871,27.011612903225807
2024-07,Taoyuan,2024-07-16 00:00:00,5.521580645161291,28.71516129032258
2024-07,Yunlin,2024-07-16 00:00:00,5.675732258064516,26.802258064516128
2024-08,Changhua,2024-08-16 00:00:00,5.7999709677419355,27.649354838709677
2024-08,Chiayi,2024-08-16 00:00:00,5.280864516129032,25.052258064516128
2024-08,Hsinchu,2024-08-16 00:00:00,5.7999709677419355,28.069032258064517
2024-08,Hualien,2024-08-16 00:00:00,5.655367741935484,29.718709677419355
2024-08,Kaohsiung,2024-08-16 00:00:00,5.322851612903226,29.76322580645161
2024-08,Miaoli,2024-08-16 00:00:00,5.7999709677419355,27.770967741935483
2024-08,Pingtung,2024-08-16 00:00:00,5.322851612903226,28.30483870967742
2024-08,Taichung,2024-08-16 00:00:00,5.7999709677419355,27.649354838709677
2024-08,Tainan,2024-08-16 00:00:00,5.280864516129032,29.423548387096773
2024-08,Taipei,2024-08-16 00:00:00,5.789487096774193,28.069032258064517
2024-08,Taitung,2024-08-16 00:00:00,6.1082193548387105,27.10451612903226
2024-08,Taoyuan,2024-08-16 00:00:00,5.251825806451613,28.069032258064517
2024-08,Yunlin,2024-08-16 00:00:00,5.280864516129032,25.052258064516128
2024-09,Changhua,2024-09-15 12:00:00,5.179833333333334,28.264333333333333
2024-09,Chiayi,2024-09-15 12:00:00,4.803376666666667,25.572333333333333
2024-09,Hsinchu,2024-09-15 12:00:00,5.179833333333334,27.429333333333332
2024-09,Hualien,2024-09-15 12:00:00,4.742313333333333,29.163666666666664
2024-09,Kaohsiung,2024-09-15 12:00:00,4.78092,29.634333333333334
2024-09,Miaoli,2024-09-15 12:00:00,5.179833333333334,28.110333333333333
2024-09,Pingtung,2024-09-15 12:00:00,4.78092,28.363333333333333
2024-09,Taichung,2024-09-15 12:00:00,5.179833333333334,28.264333333333333
2024-09,Tainan,2024-09-15 12:00:00,4.803376666666667,29.363999999999997
2024-09,Taipei,2024-09-15 12:00:00,4.9811700000000005,27.429333333333332
2024-09,Taitung,2024-09-15 12:00:00,4.733033333333333,26.07766666666667
2024-09,Taoyuan,2024-09-15 12:00:00,4.6651533333333335,27.429333333333332
2024-09,Yunlin,2024-09-15 12:00:00,4.803376666666667,25.572333333333333
2024-10,Changhua,2024-10-16 00:00:00,3.5345935483870967,26.350322580645162
2024-10,Chiayi,2024-10-16 00:00:00,4.095074193548387,24.135483870967743
2024-10,Hsinchu,2024-10-16 00:00:00,3.5345935483870967,24.50548387096774
2024-10,Hualien,2024-10-16 00:00:00,3.481667741935484,27.34
2024-10,Kaohsiung,2024-10-16 00:00:00,3.994529032258064,27.78548387096774
2024-10,Miaoli,2024-10-16 00:00:00,3.5345935483870967,25.65064516129032
2024-10,Pingtung,2024-10-16 00:00:00,3.994529032258064,27.10290322580645
2024-10,Taichung,2024-10-16 00:00:00,3.5345935483870967,26.350322580645162
2024-10,Tainan,2024-10-16 00:00:00,4.095074193548387,27.005806451612905
2024-10,Taipei,2024-10-16 00:00:00,3.200093548387097,24.50548387096774
2024-10,Taitung,2024-10-16 00:00:00,3.547509677419355,24.23032258064516
2024-10,Taoyuan,2024-10-16 00:00:00,3.369616129032258,24.50548387096774
2024-10,Yunlin,2024-10-16 00:00:00,4.095074193548387,24.135483870967743
2024-11,Changhua,2024-11-15 12:00:00,2.9952633333333334,23.154666666666667
2024-11,Chiayi,2024-11-15 12:00:00,3.49872,21.365000000000002
2024-11,Hsinchu,2024-11-15 12:00:00,2.9952633333333334,20.753333333333334
2024-11,Hualien,2024-11-15 12:00:00,2.5955966666666668,24.608999999999998
2024-11,Kaohsiung,2024-11-15 12:00:00,3.6728799999999997,25.945333333333334
2024-11,Miaoli,2024-11-15 12:00:00,2.9952633333333334,22.490666666666666
2024-11,Pingtung,2024-11-15 12:00:00,3.6728799999999997,24.816666666666666
2024-11,Taichung,2024-11-15 12:00:00,2.9952633333333334,23.154666666666667
2024-11,Tainan,2024-11-15 12:00:00,3.49872,24.728333333333335
2024-11,Taipei,2024-11-15 12:00:00,2.1782266666666668,20.753333333333334
2024-11,Taitung,2024-11-15 12:00:00,2.9043766666666664,21.476999999999997
2024-11,Taoyuan,2024-11-15 12:00:00,2.6272499999999996,20.753333333333334
2024-11,Yunlin,2024-11-15 12:00:00,3.49872,21.365000000000002
2024-12,Changhua,2024-12-16 00:00:00,2.7492064516129036,18.442580645161293
2024-12,Chiayi,2024-12-16 00:00:00,3.2936612903225804,16.746129032258064
2024-12,Hsinchu,2024-12-16 00:00:00,2.7492064516129036,15.744193548387097
2024-12,Hualien,2024-12-16 00:00:00,2.3170258064516127,21.228064516129034
2024-12,Kaohsiung,2024-12-16 00:00:00,3.3459903225806453,22.183225806451613
2024-12,Miaoli,2024-12-16 00:00:00,2.7492064516129036,18.15225806451613
2024-12,Pingtung,2024-12-16 00:00:00,3.3459903225806453,21.40967741935484
2024-12,Taichung,2024-12-16 00:00:00,2.7492064516129036,18.442580645161293
2024-12,Tainan,2024-12-16 00:00:00,3.2936612903225804,20.77258064516129
2024-12,Taipei,2024-12-16 00:00:00,1.9257,15.744193548387097
2024-12,Taitung,2024-12-16 00:00:00,2.400277419354839,18.243870967741934
2024-12,Taoyuan,2024-12-16 00:00:00,2.3562451612903224,15.744193548387097
2024-12,Yunlin,2024-12-16 00:00:00,3.2936612903225804,16.746129032258064
